Education,Has_Partner,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Spending_Ratio,Children_Home,Customer_Tenure_Days
2n Cycle,1,63564,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,60,1215,0.019114593165942988,0,151
PhD,1,83443,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,42,1497,0.017940390446172835,0,180
PhD,1,51518,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,56,449,0.008715400442563763,1,269
Graduation,0,58330,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,39,1064,0.018241042345276872,1,186
Graduation,1,80952,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,45,1757,0.021704219784563692,0,486
Graduation,1,75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,1440,0.019071079502562677,0,58
2n Cycle,1,63855,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,36,1006,0.015754443661420404,0,505
PhD,1,62220,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,42,1226,0.019704275152684025,1,687
Graduation,1,58512,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,50,1171,0.020012988788624557,1,283
Master,1,40662,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,35,92,0.0022625547193940287,1,471
PhD,1,38829,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,55,99,0.0025496407324422468,1,84
2n Cycle,1,35523,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,33,66,0.0018579511865551895,1,269
Graduation,0,79146,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,47,564,0.007126070805852475,2,66
Master,1,78285,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,26,1427,0.01822826850609951,0,244
PhD,0,31626,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,36,86,0.002719281603743755,1,415
Graduation,0,75127,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,62,833,0.011087891170950524,0,38
Graduation,1,48726,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,59,242,0.004966547633706851,1,428
Graduation,1,74985,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,37,1869,0.0249249849969994,0,656
Graduation,1,67430,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,27,1364,0.020228384991843394,0,662
2n Cycle,1,46891,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,49,183,0.0039026678893604315,1,301
Master,1,62058,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,58,450,0.007251281059653872,1,399
Graduation,1,72063,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,35,758,0.01051857402550546,1,361
PhD,1,78939,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,63,1507,0.019090690279836328,0,199
Graduation,0,42720,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,49,654,0.015308988764044944,2,431
Graduation,1,33622,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,42,81,0.0024091368746653975,2,442
PhD,1,6835,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,57,137,0.020043891733723482,1,568
Graduation,1,41452,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,61,16,0.0003859886133359066,2,480
PhD,0,40760,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,49,93,0.002281648675171737,1,303
PhD,1,74250,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,56,1158,0.015595959595959595,0,154
Master,0,51124,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,59,43,0.0008410922463031062,2,193
Graduation,0,72258,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,43,1525,0.02110492955797282,1,290
PhD,0,71466,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,40,1230,0.017210981445722442,0,85
Graduation,1,36283,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,38,29,0.0007992723865171017,2,76
Graduation,0,20587,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,25,0.0012143585758002623,1,49
Graduation,1,30467,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,42,24,0.0007877375521055569,1,102
Graduation,1,31590,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,42,38,0.001202912314023425,1,376
Basic,1,20425,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,28,57,0.0027906976744186047,1,608
Master,1,17144,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,54,47,0.002741483901073262,2,134
PhD,0,42564,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,46,813,0.019100648435297435,1,543
Master,1,43783,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,36,629,0.014366306557339607,1,31
Graduation,0,40780,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,38,377,0.009244727807748897,1,659
Master,1,62847,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,69,1612,0.025649593457126037,0,530
PhD,1,82017,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,57,729,0.008888401185120158,0,599
Graduation,0,16813,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,64,50,0.002973889252364242,0,345
Graduation,1,51267,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,36,270,0.005266545731172099,2,243
Graduation,0,46524,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,53,177,0.0038044880061903533,1,450
Master,0,45183,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,52,315,0.006971648628909103,0,525
PhD,1,70421,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,60,767,0.010891637437696142,1,1
2n Cycle,0,60161,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,49,1071,0.017802230681005966,1,614
Graduation,1,73926,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,41,1580,0.02137272407542678,0,484
Graduation,1,19329,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,46,60,0.0031041440322830977,1,197
Master,1,61872,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,44,573,0.009261055081458495,1,198
Graduation,0,46984,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,58,41,0.0008726374936148476,2,460
Graduation,1,34838,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,63,170,0.004879729031517309,2,526
PhD,0,82716,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,70,1167,0.014108515885681126,0,236
Graduation,1,48192,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,56,1526,0.03166500664010624,0,449
Master,1,49681,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,458,0.009218816046375878,2,237
Master,1,56850,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,43,63,0.0011081794195250659,1,98
Graduation,1,55267,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,57,405,0.007328061953787975,1,251
Graduation,1,59666,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,42,1027,0.017212482821037108,2,464
Graduation,0,72504,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,42,1478,0.020385082202361248,1,449
Graduation,1,26872,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,33,72,0.0026793688597796963,0,256
Graduation,0,21359,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,42,48,0.002247296221733227,1,435
Graduation,0,73170,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,39,726,0.009922099220992209,0,29
Master,1,52750,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,59,860,0.016303317535545023,1,510
PhD,1,91820,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,28,1497,0.01630363755173165,0,218
PhD,1,65968,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,44,495,0.007503638127577007,1,48
Graduation,1,30772,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,38,20,0.0006499415052645262,2,109
Graduation,0,22507,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,60,570,0.0253254543031057,0,582
Graduation,1,65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,769,0.01170739133744386,1,92
2n Cycle,1,25804,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,36,55,0.0021314524879863586,1,301
PhD,0,76412,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,34,1808,0.0236612050463278,0,420
Graduation,1,22063,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,42,55,0.0024928613515841002,1,325
Graduation,0,57091,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,53,577,0.010106671804662732,0,14
Graduation,1,22419,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,51,162,0.0072260136491368926,0,437
Graduation,1,87771,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,55,1957,0.022296658349568763,1,403
2n Cycle,0,78353,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,55,1576,0.02011409901343918,1,439
Graduation,1,93404,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,60,1616,0.01730118624470044,3,418
Graduation,0,37859,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,52,36,0.0009508967484613963,3,533
PhD,0,80995,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,56,1482,0.018297425767022656,1,414
Graduation,1,16529,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,30,22,0.0013309940105269526,1,120
PhD,0,55412,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,38,63,0.0011369378473976757,2,219
Graduation,0,48789,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,22,680,0.013937567894402427,0,657
PhD,1,56575,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,47,542,0.00958020326999558,2,420
2n Cycle,1,25130,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,34,50,0.0019896538002387586,1,270
Graduation,1,35441,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,47,39,0.001100420417031122,2,500
Graduation,1,71391,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,58,1043,0.014609684694149123,1,457
Master,0,49494,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,42,385,0.007778720653008445,1,430
Graduation,0,81702,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,34,1633,0.01998727081344398,0,644
2n Cycle,0,45889,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,34,46,0.001002418880341694,1,362
Graduation,0,56628,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,37,761,0.013438581620399803,1,100
Graduation,1,34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,64,76,0.002233586081231999,2,328
Graduation,1,40049,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,40,290,0.00724112961622013,1,577
Graduation,0,34176,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,89,0.0026041666666666665,1,48
Graduation,1,19419,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,33,70,0.0036047170297131676,1,596
2n Cycle,1,82504,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,54,1066,0.012920585668573644,0,337
Graduation,1,81205,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,44,2009,0.024739855920201958,0,167
2n Cycle,0,61618,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,23,1345,0.021828037261839073,0,638
Master,0,55284,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,58,764,0.013819549960205485,1,552
Graduation,0,49980,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,51,195,0.0039015606242496998,1,249
Graduation,1,15072,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,34,53,0.0035164543524416137,2,415
Graduation,0,49166,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,40,368,0.007484847252166131,1,381
PhD,1,65324,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,60,544,0.008327720286571551,1,169
2n Cycle,1,82347,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,57,1853,0.022502337668646094,0,600
PhD,1,30843,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,48,35,0.0011347793664688909,2,34
PhD,1,46374,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,40,446,0.00961745805839479,1,104
Graduation,0,60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1180,0.019512517776234414,1,454
Master,1,38576,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,41,0.0010628369970966404,1,117
Graduation,1,55357,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,29,727,0.013132937117257076,2,495
Graduation,1,37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,48,40,0.001059378145028868,2,633
2n Cycle,1,85710,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,25,1062,0.01239061953097655,0,420
Graduation,1,23228,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,45,40,0.001722059583261581,1,154
Master,1,44602,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,45,292,0.006546791623694005,2,134
Graduation,1,7500,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,27,15,0.002,0,536
2n Cycle,1,38683,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,25,341,0.008815241837499677,1,633
2n Cycle,0,49514,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,39,369,0.007452437694389465,1,194
PhD,1,57906,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,41,401,0.006925016405899216,1,383
Master,0,43456,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,48,393,0.009043630338733432,1,460
Master,0,19485,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,28,10,0.0005132152938157557,2,278
Graduation,1,53172,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,36,486,0.00914014895057549,1,419
Graduation,1,30545,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,35,69,0.0022589621869373057,1,620
PhD,1,70123,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,31,1727,0.0246281533876189,0,274
Graduation,0,62450,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,55,995,0.015932746196957566,1,174
Graduation,1,21675,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,38,45,0.0020761245674740486,1,18
2n Cycle,0,42395,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,33,182,0.00429295907536266,2,86
Master,1,61346,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,36,989,0.01612167052456558,1,266
Graduation,1,80812,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,61,1677,0.02075186853437608,0,285
Master,0,42835,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,43,595,0.01389051009688339,2,364
Graduation,1,39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,156,0.003907619858724513,1,500
Master,0,86424,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,58,1226,0.014185874294177543,0,85
2n Cycle,1,17117,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,36,128,0.007477945901735117,1,528
Graduation,0,24762,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,42,86,0.003473063565140134,1,139
Graduation,1,35797,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,39,68,0.0018996005251836745,1,621
Graduation,0,36627,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,39,16,0.00043683621372211755,2,341
2n Cycle,1,51111,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,33,55,0.0010760892958462953,2,10
PhD,0,86857,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,42,2114,0.024338855820486546,0,655
PhD,1,82072,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,44,2018,0.02458816648796179,0,362
PhD,0,46231,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,61,263,0.005688823516687936,3,580
Graduation,1,42243,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,55,55,0.001301990862391402,2,200
Graduation,1,51195,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,52,564,0.011016700849692352,2,454
Master,0,68092,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,36,1281,0.01881278270575104,0,195
Graduation,1,31814,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,41,83,0.0026089143144527567,1,505
Master,0,51390,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,49,353,0.006869040669390932,2,659
Graduation,1,76630,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,31,1003,0.01308886858932533,0,166
Basic,0,26868,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,23,14,0.0005210659520619325,1,60
PhD,0,48948,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,71,902,0.01842771921222522,0,513
PhD,0,55260,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,42,1139,0.02061165399927615,1,564
Graduation,1,64090,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,58,797,0.012435637384927445,1,326
Graduation,0,78331,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,56,1638,0.020911261186503428,1,157
PhD,1,37087,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,40,401,0.010812414053441907,1,322
Graduation,0,21846,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,28,84,0.0038450975006866246,1,250
Graduation,1,81320,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,56,928,0.011411706837186423,0,508
Graduation,0,54137,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,44,203,0.0037497460147403808,1,317
Graduation,1,66825,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,47,858,0.012839506172839505,0,350
Graduation,1,57100,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,41,409,0.007162872154115586,0,207
Graduation,1,58917,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,45,282,0.004786394419267784,3,462
Graduation,0,85072,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,37,1423,0.01672700771111529,0,81
Graduation,0,86429,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,53,1449,0.016765206122944847,0,220
Graduation,0,45684,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,43,28,0.0006129060502582961,1,209
Graduation,1,47889,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,40,67,0.0013990686796550356,1,176
PhD,1,45921,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,28,199,0.0043335293220966445,0,111
PhD,0,78420,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,48,1453,0.01852843662331038,0,365
Graduation,1,75114,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,22,1253,0.01668131107383444,0,234
PhD,0,52278,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,51,1198,0.02291594934771797,1,520
Master,1,35641,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,42,178,0.004994248197300861,1,350
Graduation,0,95529,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,20,1990,0.020831370578567765,0,573
Graduation,1,62820,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,976,0.015536453358802929,0,414
Master,1,73113,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,54,1001,0.013691135639352783,0,185
PhD,1,84169,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,32,1919,0.02279936793831458,0,326
2n Cycle,0,42607,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,60,350,0.008214612622339051,1,224
PhD,0,74637,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,60,1650,0.022106997869689296,0,407
PhD,1,46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,46,0.0009996740193415191,2,77
Graduation,0,72354,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,21,1228,0.016972109351245265,0,438
Master,0,39858,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,45,95,0.0023834612875708767,1,521
PhD,1,34469,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,66,62,0.0017987176883576548,2,56
Graduation,1,83033,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,28,1761,0.021208435200462467,1,42
Master,1,24401,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,35,467,0.01913855989508627,0,667
Graduation,1,77583,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,36,1149,0.014809945477746413,0,139
2n Cycle,0,74116,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,32,2052,0.027686329537481784,0,181
Graduation,0,74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,1127,0.015169666051983364,0,56
PhD,1,68397,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,38,1416,0.020702662397473575,1,224
PhD,1,79632,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,40,1113,0.013976793248945147,0,82
Graduation,0,46107,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,25,125,0.0027110850846942982,1,139
PhD,0,64950,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,63,966,0.014872979214780601,1,686
Basic,1,25443,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,25,32,0.0012577133199701293,1,554
Graduation,0,75127,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,62,833,0.011087891170950524,0,38
PhD,1,32892,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,43,46,0.001398516356560866,1,35
Graduation,1,71796,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,43,960,0.013371218452281465,0,248
PhD,1,67536,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,44,1829,0.027081852641554133,1,403
Graduation,0,55239,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,43,779,0.01410235522004381,1,350
PhD,0,60554,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,39,811,0.01339300459094362,1,324
2n Cycle,0,64831,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,62,1120,0.01727568601440669,2,384
PhD,1,56067,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,52,725,0.012930957604294862,1,344
Graduation,0,82025,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,31,1187,0.014471197805547089,0,397
Graduation,1,94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,61,2302,0.02438972707238515,0,482
Basic,0,14906,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,28,66,0.0044277472158862205,0,554
PhD,1,51563,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,27,1250,0.024242189166650507,0,636
2n Cycle,1,57937,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,32,683,0.011788667000362463,1,133
Graduation,0,68274,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,35,305,0.00446729355245042,2,272
Graduation,1,39771,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,37,50,0.0012571974554323503,1,205
2n Cycle,0,67893,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,39,995,0.014655413665620903,1,636
PhD,1,27922,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,35,41,0.0014683761908172767,1,50
PhD,1,52190,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,38,77,0.0014753784249856294,2,52
Master,0,44051,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,41,171,0.003881864202855781,2,516
PhD,0,42767,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,43,131,0.0030631094067856057,2,414
Master,1,46106,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,38,54,0.0011712141586778294,2,49
PhD,1,16927,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,38,53,0.0031310923376853548,2,504
Graduation,1,59754,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,49,475,0.00794925862703752,1,575
Graduation,0,53700,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,62,694,0.01292364990689013,1,681
Graduation,1,59041,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,41,96,0.0016259887197032571,2,53
PhD,0,54237,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,57,361,0.006655972859855818,1,428
