Education,Has_Partner,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Spending_Ratio,Children_Home,Customer_Tenure_Days,Family_Size,Income_per_Capita,Spend_per_Capita,Dependency_Ratio,Wines_Share,Fruits_Share,Meat_Share,Fish_Share,Sweets_Share,Gold_Share,Num_Categories_Active,Category_Concentration,Premium_Tilt,Total_Purchases,Avg_Spend_per_Purchase,Web_Share,Catalog_Share,Store_Share,Deals_Share,Past_Accepted,Ever_Accepted_Past,Campaign_Accept_Rate,Tenure_Months,Frequency_pm,Monetary,log_Monetary,Recency_Bin,R_score,F_score,M_score,RFM_Total,log_Income,log_Total_Spent,Income_x_HasPartner,Age_x_WebShare,Age_Bin,Income_q
PhD,1,37717,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,36,25,0.0006628310841265,1,583,3,12572.333333333334,8.333333333333334,0.3333333333333333,0.36,0.0,0.24,0.16,0.04,0.2,5,0.25439999999999996,0.56,3,8.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,19.0,0.15789473684210525,25,3.258096538021482,31-90 (Warm),4.0,1.0,1.0,6.0,10.53789271307231,3.258096538021482,37717,12.0,30-44,1
Master,1,43776,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,62,275,0.006281980994152,2,511,4,10944.0,68.75,0.5,0.6436363636363637,0.007272727272727273,0.2581818181818182,0.01090909090909091,0.007272727272727273,0.07272727272727272,6,0.4864396694214877,0.7163636363636363,11,25.0,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5454545454545454,0,0,0.0,17.0,0.6470588235294118,275,5.62040086571715,0-30 (Hot),5.0,2.0,3.0,10.0,10.686863844288563,5.62040086571715,43776,28.18181818181818,60+,1
Master,1,38179,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,48,90,0.0023573168495769,2,472,4,9544.75,22.5,0.5,0.4222222222222222,0.044444444444444446,0.24444444444444444,0.044444444444444446,0.022222222222222223,0.2222222222222222,6,0.2918518518518518,0.6444444444444445,7,12.857142857142858,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5714285714285714,0,0,0.0,16.0,0.4375,90,4.51085950651685,0-30 (Hot),4.0,1.0,2.0,7.0,10.550067097279738,4.51085950651685,38179,20.57142857142857,45-59,1
Graduation,1,80124,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,51,1495,0.0186585792022365,0,3,2,40062.0,747.5,0.0,0.3230769230769231,0.05618729096989967,0.2662207357859532,0.13712374581939799,0.05618729096989967,0.16120401337792642,6,0.22635585731703228,0.4842809364548495,18,83.05555555555556,0.16666666666666666,0.3888888888888889,0.4444444444444444,0.05555555555555555,1,1,0.2,0.0,,1495,7.310550158534422,31-90 (Warm),3.0,,5.0,8.0,11.291343194222971,7.310550158534422,80124,8.5,45-59,4
PhD,1,38097,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,44,184,0.0048297766228311,2,622,4,9524.25,46.0,0.5,0.41847826086956524,0.010869565217391304,0.19021739130434784,0.0,0.005434782608695652,0.375,5,0.35207939508506614,0.7934782608695652,7,26.285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,1,1,0.2,21.0,0.3333333333333333,184,5.220355825078324,31-90 (Warm),2.0,1.0,2.0,5.0,10.547917066298643,5.220355825078324,38097,18.857142857142858,30-44,1
Graduation,1,72940,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,44,981,0.0134494104743624,0,375,2,36470.0,490.5,0.0,0.18552497451580022,0.07543323139653414,0.3037716615698267,0.1651376146788991,0.15188583078491336,0.11824668705402651,6,0.1967089273152175,0.3037716615698267,12,81.75,0.25,0.25,0.5,0.08333333333333333,0,0,0.0,12.0,1.0,981,6.889591308354466,0-30 (Hot),5.0,3.0,4.0,12.0,11.197406174167238,6.889591308354466,72940,11.0,30-44,4
Graduation,1,22070,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,44,67,0.0030357951971001,1,268,3,7356.666666666667,22.333333333333332,0.3333333333333333,0.14925373134328357,0.1044776119402985,0.2835820895522388,0.11940298507462686,0.029850746268656716,0.31343283582089554,6,0.22699933169971043,0.4626865671641791,6,11.166666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,9.0,0.6666666666666666,67,4.219507705176107,0-30 (Hot),5.0,2.0,2.0,9.0,10.002019808600375,4.219507705176107,22070,14.666666666666666,30-44,0
Graduation,0,69267,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,61,1635,0.0236043137424747,0,645,1,69267.0,1635.0,0.0,0.4758409785932722,0.02691131498470948,0.3051987767584098,0.0581039755351682,0.044648318042813454,0.08929663608562691,6,0.33363858261089135,0.5651376146788991,12,136.25,0.25,0.3333333333333333,0.4166666666666667,0.16666666666666666,0,0,0.0,22.0,0.5454545454545454,1635,7.400009517162692,31-90 (Warm),4.0,2.0,5.0,11.0,11.145738318072041,7.400009517162692,0,15.25,60+,3
Master,0,31788,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,31,60,0.0018875047187617,1,101,2,15894.0,30.0,0.5,0.26666666666666666,0.11666666666666667,0.38333333333333336,0.0,0.13333333333333333,0.1,5,0.2594444444444445,0.36666666666666664,7,8.571428571428571,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0,0,0.0,3.0,2.3333333333333335,60,4.110873864173311,0-30 (Hot),5.0,5.0,2.0,12.0,10.366875596977243,4.110873864173311,0,13.285714285714285,30-44,0
PhD,1,61905,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,39,231,0.0037315241095226,1,145,3,20635.0,77.0,0.3333333333333333,0.7229437229437229,0.0,0.18614718614718614,0.025974025974025976,0.008658008658008658,0.05627705627705628,5,0.561215119656678,0.7792207792207793,10,23.1,0.4,0.2,0.4,0.2,0,0,0.0,5.0,2.0,231,5.44673737166631,0-30 (Hot),5.0,4.0,3.0,12.0,11.033372384508345,5.44673737166631,61905,15.600000000000001,30-44,3
Graduation,1,29315,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,54,48,0.0016373870032406,2,84,4,7328.75,12.0,0.5,0.2708333333333333,0.041666666666666664,0.2916666666666667,0.16666666666666666,0.14583333333333334,0.08333333333333333,6,0.21614583333333334,0.3541666666666667,6,8.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0,0.0,3.0,2.0,48,3.8918202981106265,31-90 (Warm),3.0,4.0,1.0,8.0,10.28588872104574,3.8918202981106265,29315,18.0,45-59,0
Graduation,0,33378,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,51,99,0.0029660255257954,2,508,3,11126.0,33.0,0.6666666666666666,0.3333333333333333,0.06060606060606061,0.40404040404040403,0.030303030303030304,0.0707070707070707,0.10101010101010101,6,0.2941536577900214,0.43434343434343436,6,16.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0,0,0.0,17.0,0.35294117647058826,99,4.605170185988092,31-90 (Warm),4.0,1.0,2.0,7.0,10.415682238708357,4.605170185988092,0,17.0,45-59,1
PhD,1,66313,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,51,770,0.011611599535536,1,286,3,22104.333333333332,256.6666666666667,0.3333333333333333,0.8116883116883117,0.00909090909090909,0.12857142857142856,0.012987012987012988,0.02857142857142857,0.00909090909090909,6,0.6765188058694551,0.8207792207792208,21,36.666666666666664,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.09523809523809523,0,0,0.0,10.0,2.1,770,6.647688373563329,31-90 (Warm),1.0,4.0,4.0,9.0,11.102156315270157,6.647688373563329,66313,14.571428571428571,45-59,3
Graduation,0,60714,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,58,957,0.015762427117304,0,528,1,60714.0,957.0,0.0,0.22570532915360503,0.16927899686520376,0.23406478578892373,0.10553814002089865,0.0961337513061651,0.16927899686520376,6,0.18341997425339768,0.3949843260188088,21,45.57142857142857,0.3333333333333333,0.19047619047619047,0.47619047619047616,0.09523809523809523,0,0,0.0,18.0,1.1666666666666667,957,6.86484777797086,31-90 (Warm),3.0,3.0,4.0,10.0,11.01394606348792,6.86484777797086,0,19.333333333333332,45-59,3
Master,1,77882,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,33,818,0.0105030687450245,0,60,2,38941.0,409.0,0.0,0.08312958435207823,0.15770171149144255,0.4841075794621027,0.22982885085574573,0.02689486552567237,0.018337408312958436,6,0.3200214011154883,0.10146699266503667,11,74.36363636363636,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.09090909090909091,0,0,0.0,2.0,5.5,818,6.70808408385307,0-30 (Hot),4.0,5.0,4.0,13.0,11.262962979545462,6.70808408385307,77882,9.0,30-44,4
PhD,0,69867,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,28,925,0.0132394406515236,0,453,1,69867.0,925.0,0.0,0.2118918918918919,0.0,0.5535135135135135,0.03567567567567568,0.14054054054054055,0.05837837837837838,5,0.3757078159240322,0.2702702702702703,16,57.8125,0.1875,0.3125,0.5,0.0625,1,1,0.2,15.0,1.0666666666666667,925,6.8308742346461795,0-30 (Hot),4.0,3.0,4.0,11.0,11.154363026548284,6.8308742346461795,0,5.25,18-29,3
Master,0,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,908,0.0142228348553437,1,434,2,31920.5,454.0,0.5,0.6993392070484582,0.016519823788546256,0.11013215859030837,0.022026431718061675,0.007709251101321586,0.14427312775330398,6,0.5228366550874266,0.8436123348017621,21,43.23809523809524,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.047619047619047616,0,0,0.0,14.0,1.5,908,6.812345094177479,31-90 (Warm),2.0,4.0,4.0,10.0,11.06416655995377,6.812345094177479,0,19.71428571428571,45-59,3
Basic,1,24480,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,33,102,0.0041666666666666,1,503,3,8160.0,34.0,0.3333333333333333,0.0392156862745098,0.18627450980392157,0.08823529411764706,0.27450980392156865,0.24509803921568626,0.16666666666666666,6,0.20722798923490965,0.20588235294117646,7,14.571428571428571,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0,0,0.0,17.0,0.4117647058823529,102,4.634728988229636,31-90 (Warm),3.0,1.0,2.0,6.0,10.10565258546514,4.634728988229636,24480,14.142857142857142,30-44,0
Graduation,1,51369,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,576,0.0112129883782047,1,612,3,17123.0,192.0,0.3333333333333333,0.515625,0.012152777777777778,0.1371527777777778,0.0,0.019097222222222224,0.3159722222222222,5,0.38503086419753085,0.8315972222222222,14,41.142857142857146,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0,0,0.0,20.0,0.7,576,6.3578422665081,31-90 (Warm),1.0,2.0,3.0,6.0,10.846809623461313,6.3578422665081,51369,21.71428571428571,30-44,2
Graduation,1,37760,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,68,317,0.008395127118644,0,667,2,18880.0,158.5,0.0,0.26498422712933756,0.015772870662460567,0.11987381703470032,0.47318611987381703,0.03785488958990536,0.08832807570977919,6,0.3179751017524306,0.35331230283911674,11,28.818181818181817,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.18181818181818182,0,0,0.0,22.0,0.5,317,5.762051382780177,0-30 (Hot),4.0,2.0,3.0,9.0,10.539032102959615,5.762051382780177,37760,24.727272727272727,60+,1
PhD,1,65640,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,40,461,0.007023156611822,1,120,3,21880.0,153.66666666666666,0.3333333333333333,0.44251626898047725,0.015184381778741865,0.3232104121475054,0.04338394793926247,0.03253796095444685,0.14316702819956617,6,0.3239538680883301,0.5856832971800434,14,32.92857142857143,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.07142857142857142,0,0,0.0,4.0,3.5,461,6.135564891081739,31-90 (Warm),2.0,5.0,3.0,10.0,11.091955779701022,6.135564891081739,65640,14.285714285714286,30-44,3
Master,1,44319,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,39,37,0.0008348563821385,2,73,4,11079.75,9.25,0.5,0.7027027027027027,0.0,0.21621621621621623,0.0,0.0,0.08108108108108109,3,0.5471146822498174,0.7837837837837838,5,7.4,0.4,0.0,0.6,0.4,0,0,0.0,2.0,2.5,37,3.6375861597263857,0-30 (Hot),5.0,5.0,1.0,11.0,10.699191321421166,3.6375861597263857,44319,15.600000000000001,30-44,1
Graduation,1,30631,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,40,70,0.0022852665600208,1,352,3,10210.333333333334,23.333333333333332,0.3333333333333333,0.21428571428571427,0.08571428571428572,0.2857142857142857,0.05714285714285714,0.07142857142857142,0.2857142857142857,6,0.22489795918367345,0.5,6,11.666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0,0.0,12.0,0.5,70,4.2626798770413155,31-90 (Warm),2.0,2.0,2.0,6.0,10.32980049315713,4.2626798770413155,30631,20.0,30-44,0
Graduation,1,75278,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,62,930,0.0123542070724514,0,516,2,37639.0,465.0,0.0,0.32688172043010755,0.1053763440860215,0.24731182795698925,0.16129032258064516,0.07956989247311828,0.07956989247311828,6,0.21779627702624582,0.4064516129032258,22,42.27272727272727,0.2727272727272727,0.13636363636363635,0.5909090909090909,0.045454545454545456,0,0,0.0,17.0,1.2941176470588236,930,6.836259277277067,0-30 (Hot),5.0,4.0,4.0,13.0,11.22895649043033,6.836259277277067,75278,16.909090909090907,60+,4
Master,1,50898,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,58,859,0.0168768910369759,2,537,4,12724.5,214.75,0.5,0.3317811408614668,0.03259604190919674,0.2817229336437718,0.0640279394644936,0.13271245634458673,0.15715948777648428,6,0.23692031641958525,0.4889406286379511,20,42.95,0.3,0.1,0.6,0.65,0,0,0.0,18.0,1.1111111111111112,859,6.756932389247553,31-90 (Warm),1.0,3.0,4.0,8.0,10.837598555980199,6.756932389247553,50898,17.4,45-59,2
Graduation,0,79946,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,48,1478,0.0184874790483576,0,48,1,79946.0,1478.0,0.0,0.2672530446549391,0.12381596752368065,0.38227334235453314,0.11231393775372124,0.09539918809201624,0.018944519621109608,6,0.2549618124921034,0.2861975642760487,21,70.38095238095238,0.23809523809523808,0.5238095238095238,0.23809523809523808,0.047619047619047616,0,0,0.0,2.0,10.5,1478,7.2991214627108,0-30 (Hot),5.0,5.0,5.0,15.0,11.28911919410592,7.2991214627108,0,11.428571428571427,45-59,4
Master,0,35416,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,65,390,0.0110119719900609,0,381,1,35416.0,390.0,0.0,0.6358974358974359,0.007692307692307693,0.2076923076923077,0.010256410256410256,0.007692307692307693,0.13076923076923078,6,0.4648257725180801,0.7666666666666667,13,30.0,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.23076923076923078,0,0,0.0,13.0,1.0,390,5.968707559985366,31-90 (Warm),2.0,3.0,3.0,8.0,10.47494720983897,5.968707559985366,0,35.0,60+,1
2n Cycle,1,32414,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,30,52,0.0016042450792867,0,360,2,16207.0,26.0,0.0,0.38461538461538464,0.11538461538461539,0.09615384615384616,0.0,0.17307692307692307,0.23076923076923078,5,0.25369822485207105,0.6153846153846154,4,13.0,0.25,0.0,0.75,0.25,1,1,0.2,12.0,0.3333333333333333,52,3.970291913552122,0-30 (Hot),5.0,1.0,1.0,7.0,10.386376557609095,3.970291913552122,32414,7.5,30-44,1
Graduation,1,38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,45,137,0.0035713354709209,1,184,3,12787.0,45.666666666666664,0.3333333333333333,0.2846715328467153,0.0,0.40875912408759124,0.145985401459854,0.058394160583941604,0.10218978102189781,5,0.2832862699131547,0.38686131386861317,7,19.571428571428573,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,0.0,6.0,1.1666666666666667,137,4.927253685157205,31-90 (Warm),2.0,3.0,2.0,7.0,10.554822665281634,4.927253685157205,38361,19.285714285714285,45-59,1
Graduation,1,82497,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,34,1919,0.0232614519315853,0,606,2,41248.5,959.5,0.0,0.40489838457529964,0.0672225117248567,0.2985930171964565,0.11255862428348098,0.010943199583116207,0.10578426263679,6,0.28159886557208424,0.5106826472120897,18,106.61111111111111,0.1111111111111111,0.3888888888888889,0.5,0.05555555555555555,1,1,0.2,20.0,0.9,1919,7.560080465021827,31-90 (Warm),4.0,3.0,5.0,12.0,11.320529329604678,7.560080465021827,82497,3.7777777777777777,30-44,4
Graduation,1,16626,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,43,68,0.0040899795501022,2,165,4,4156.5,17.0,0.5,0.11764705882352941,0.04411764705882353,0.3235294117647059,0.3088235294117647,0.014705882352941176,0.19117647058823528,6,0.25259515570934254,0.3088235294117647,6,11.333333333333334,0.5,0.0,0.5,0.5,0,0,0.0,6.0,1.0,68,4.23410650459726,31-90 (Warm),2.0,3.0,2.0,7.0,9.71878315904038,4.23410650459726,16626,21.5,30-44,0
Graduation,1,29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,25,0.0008425451604205,2,474,4,7418.0,6.25,0.5,0.36,0.04,0.12,0.0,0.16,0.32,5,0.2736,0.68,3,8.333333333333334,0.0,0.0,1.0,0.3333333333333333,0,0,0.0,16.0,0.1875,25,3.258096538021482,0-30 (Hot),5.0,1.0,1.0,7.0,10.29799282040795,3.258096538021482,29672,0.0,45-59,0
Master,1,55951,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,62,1374,0.0245572018373219,1,675,3,18650.333333333332,458.0,0.3333333333333333,0.9032023289665211,0.0,0.05822416302765648,0.0,0.009461426491994178,0.02911208151382824,4,0.8201015320921501,0.9323144104803494,20,68.7,0.15,0.3,0.55,0.15,2,1,0.4,22.0,0.9090909090909091,1374,7.226209010100671,31-90 (Warm),2.0,3.0,5.0,10.0,10.932249459303158,7.226209010100671,55951,9.299999999999999,60+,2
2n Cycle,0,35388,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,26,32,0.0009042613315248,1,479,2,17694.0,16.0,0.5,0.1875,0.125,0.21875,0.125,0.09375,0.25,6,0.185546875,0.4375,4,8.0,0.25,0.0,0.75,0.25,0,0,0.0,16.0,0.25,32,3.4965075614664802,0-30 (Hot),4.0,1.0,1.0,6.0,10.474156316370632,3.4965075614664802,0,6.5,18-29,1
Master,1,42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,28,100,0.002359269570141,1,532,3,14128.666666666666,33.333333333333336,0.3333333333333333,0.65,0.04,0.16,0.0,0.04,0.11,5,0.46340000000000003,0.76,6,16.666666666666668,0.5,0.0,0.5,0.16666666666666666,0,0,0.0,18.0,0.3333333333333333,100,4.61512051684126,31-90 (Warm),3.0,1.0,2.0,6.0,10.654596990433918,4.61512051684126,42386,14.0,18-29,1
Graduation,0,68627,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,32,825,0.0120215075699068,0,533,1,68627.0,825.0,0.0,0.47878787878787876,0.01818181818181818,0.3187878787878788,0.07272727272727272,0.06545454545454546,0.04606060606060606,6,0.34288925619834704,0.5248484848484849,11,75.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.09090909090909091,0,0,0.0,18.0,0.6111111111111112,825,6.716594773520978,31-90 (Warm),3.0,2.0,4.0,9.0,11.136455893703317,6.716594773520978,0,5.818181818181818,30-44,3
PhD,0,57912,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,49,916,0.0158171018096422,1,104,2,28956.0,458.0,0.5,0.8744541484716157,0.0,0.08733624454148471,0.0,0.0,0.03820960698689956,3,0.7737576514559219,0.9126637554585153,23,39.82608695652174,0.34782608695652173,0.13043478260869565,0.5217391304347826,0.21739130434782608,1,1,0.2,3.0,7.666666666666667,916,6.821107472256465,31-90 (Warm),4.0,5.0,4.0,13.0,10.966697163402289,6.821107472256465,0,17.043478260869566,45-59,2
Graduation,0,35246,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,56,62,0.0017590648584236,2,74,3,11748.666666666666,20.666666666666668,0.6666666666666666,0.5806451612903226,0.0,0.1935483870967742,0.03225806451612903,0.03225806451612903,0.16129032258064516,5,0.4027055150884495,0.7419354838709677,7,8.857142857142858,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5714285714285714,0,0,0.0,2.0,3.5,62,4.143134726391533,31-90 (Warm),3.0,5.0,2.0,10.0,10.470135698235682,4.143134726391533,0,24.0,45-59,1
2n Cycle,1,58821,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,58,728,0.0123765321908842,1,260,3,19607.0,242.66666666666666,0.3333333333333333,0.7046703296703297,0.019230769230769232,0.21153846153846154,0.0260989010989011,0.0,0.038461538461538464,5,0.5438390592923561,0.7431318681318682,20,36.4,0.45,0.1,0.45,0.05,0,0,0.0,9.0,2.2222222222222223,728,6.591673732008658,31-90 (Warm),3.0,4.0,4.0,11.0,10.982271213570051,6.591673732008658,58821,26.1,45-59,3
PhD,1,46377,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,36,90,0.0019406171162429,1,120,3,15459.0,30.0,0.3333333333333333,0.4111111111111111,0.0,0.5111111111111111,0.044444444444444446,0.03333333333333333,0.0,4,0.43333333333333324,0.4111111111111111,6,15.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0,0,0.0,4.0,1.5,90,4.51085950651685,31-90 (Warm),1.0,4.0,2.0,7.0,10.744580487844381,4.51085950651685,46377,12.0,30-44,2
Graduation,0,39747,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,26,273,0.006868442901351,1,77,2,19873.5,136.5,0.5,0.29304029304029305,0.054945054945054944,0.34065934065934067,0.07326007326007326,0.047619047619047616,0.19047619047619047,6,0.24885614995505104,0.4835164835164835,10,27.3,0.5,0.1,0.4,0.3,0,0,0.0,3.0,3.3333333333333335,273,5.6131281063880705,31-90 (Warm),3.0,5.0,3.0,11.0,10.590314804351253,5.6131281063880705,0,13.0,18-29,1
Graduation,1,23976,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,30,66,0.0027527527527527,1,184,3,7992.0,22.0,0.3333333333333333,0.21212121212121213,0.015151515151515152,0.3181818181818182,0.030303030303030304,0.045454545454545456,0.3787878787878788,6,0.29292929292929293,0.5909090909090909,7,9.428571428571429,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,0.0,6.0,1.1666666666666667,66,4.204692619390966,31-90 (Warm),2.0,3.0,2.0,7.0,10.08485031650177,4.204692619390966,23976,12.857142857142856,30-44,0
Master,1,80950,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,53,1213,0.0149845583693638,0,458,2,40475.0,606.5,0.0,0.43281121187139326,0.12118713932399011,0.09233305853256389,0.18054410552349548,0.12118713932399011,0.05193734542456719,6,0.2605172461836562,0.48474855729596045,22,55.13636363636363,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.045454545454545456,1,1,0.2,15.0,1.4666666666666666,1213,7.101675971619444,31-90 (Warm),3.0,4.0,5.0,12.0,11.30159931233399,7.101675971619444,80950,14.454545454545453,45-59,4
Graduation,0,27038,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,48,107,0.0039573932983208,0,649,1,27038.0,107.0,0.0,0.009345794392523364,0.24299065420560748,0.2336448598130841,0.1588785046728972,0.21495327102803738,0.14018691588785046,6,0.2048213817800681,0.14953271028037382,6,17.833333333333332,0.5,0.0,0.5,0.16666666666666666,0,0,0.0,22.0,0.2727272727272727,107,4.68213122712422,31-90 (Warm),2.0,1.0,2.0,5.0,10.205035547224519,4.68213122712422,0,24.0,45-59,0
Graduation,0,77457,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,67,1157,0.0149373200614534,0,116,1,77457.0,1157.0,0.0,0.5834053586862575,0.00950734658599827,0.34572169403630076,0.01296456352636128,0.03889369057908384,0.00950734658599827,6,0.46174688062367353,0.5929127052722558,17,68.05882352941177,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.058823529411764705,1,1,0.2,4.0,4.25,1157,7.05444965813294,31-90 (Warm),1.0,5.0,4.0,10.0,11.257491132957457,7.05444965813294,0,7.88235294117647,60+,4
Master,1,64100,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,50,546,0.0085179407176287,1,292,3,21366.666666666668,182.0,0.3333333333333333,0.9322344322344323,0.0,0.04945054945054945,0.0,0.0,0.018315018315018316,3,0.871841833380295,0.9505494505494505,17,32.11764705882353,0.47058823529411764,0.17647058823529413,0.35294117647058826,0.058823529411764705,1,1,0.2,10.0,1.7,546,6.304448802421981,>90 (Cold),1.0,4.0,3.0,8.0,11.068215243411098,6.304448802421981,64100,23.52941176470588,45-59,3
